timestamp,pair,symbol,price,volume,high_24h,low_24h,change_24h,change_pct_24h,bid,ask,spread,source,quality_score
2025-05-29 13:57:09.138139,BANDUSD,BAND,0.737,4460.71418226,0.76,0.726,-0.014000000000000012,-1.8641810918774986,0.73,0.732,0.0020000000000000018,kraken,0.8
2025-05-29 13:57:09.138139,BATUSD,BAT,0.14084,90525.77471122,0.14438,0.13879,-0.0012500000000000011,-0.8797241185164342,0.14098,0.14106,7.999999999999674e-05,kraken,0.8
2025-05-29 13:57:09.138139,BCHUSD,BCH,413.33,2598.92782576,428.09,404.55,-11.379999999999995,-2.679475406748133,413.11,413.32,0.20999999999997954,kraken,0.8
2025-05-29 13:57:09.138139,BCHCUSD,BCHC,414.76,9.01819701,427.95,405.0,-13.189999999999998,-3.0821357635237754,412.44,415.42,2.980000000000018,kraken,0.8
2025-05-29 13:57:09.138139,BCHTUSD,BCHT,415.62,133.13392139,427.43,405.55,-8.409999999999968,-1.983350234653201,412.97,413.25,0.2799999999999727,kraken,0.8
2025-05-29 13:57:09.138139,BEAMUSD,BEAM,0.00772,13908735.4452,0.00781,0.00722,0.00014000000000000037,1.8469656992084482,0.00774,0.00779,4.99999999999997e-05,kraken,0.8
2025-05-29 13:57:09.138139,BERAUSD,BERA,2.857,10624.90835,2.952,2.74,-0.009999999999999787,-0.3487966515521377,2.816,2.819,0.0030000000000001137,kraken,0.8
2025-05-29 13:57:09.138139,BERACUSD,BERAC,2.862,138.20929,2.936,2.749,-0.028999999999999915,-1.003113109650637,2.812,2.823,0.01100000000000012,kraken,0.8
2025-05-29 13:57:09.138139,BERATUSD,BERAT,2.842,1341.86335,2.936,2.755,-0.09399999999999986,-3.2016348773841914,2.814,2.819,0.004999999999999893,kraken,0.8
2025-05-29 13:57:09.138139,BICOUSD,BICO,0.1174,101890.62594621,0.1197,0.1115,-0.0002999999999999947,-0.2548853016142691,0.1163,0.1166,0.0002999999999999947,kraken,0.8
2025-05-29 13:57:09.138139,BIGTIMEUSD,BIGTIME,0.072,25125.64066,0.0735,0.0706,-0.0009000000000000119,-1.234567901234584,0.0713,0.0714,0.00010000000000000286,kraken,0.8
2025-05-29 13:57:09.138139,BIOUSD,BIO,0.0803,72616.68747,0.0856,0.0766,-0.00020000000000000573,-0.24844720496895123,0.0802,0.0808,0.0006000000000000033,kraken,0.8
2025-05-29 13:57:09.138139,BITUSD,BIT,0.7899,4715.44298633,0.7923,0.7122,0.07430000000000003,10.382895472330915,0.7666,0.7899,0.0233000000000001,kraken,0.8
2025-05-29 13:57:09.138139,BLURUSD,BLUR,0.1002,118356.15557,0.1044,0.0992,-0.0032999999999999974,-3.188405797101447,0.0998,0.1,0.00020000000000000573,kraken,0.8
2025-05-29 13:57:09.138139,BLUSD,BL,0.03951,529655.05906733,0.04124,0.03866,0.00011000000000000593,0.27918781725889835,0.03932,0.03954,0.00021999999999999797,kraken,0.8
2025-05-29 13:57:09.138139,BMTUSD,BMT,0.11343,935977.17388,0.1145,0.09382,0.014980000000000007,15.215845606907067,0.11318,0.11343,0.0002500000000000002,kraken,0.8
2025-05-29 13:57:09.138139,BNBUSD,BNB,685.21,386.02657,690.9,680.9,-1.6999999999999318,-0.2474851144982504,685.16,685.37,0.21000000000003638,kraken,0.8
2025-05-29 13:57:09.138139,BNBCUSD,BNBC,689.96,26.30673,690.56,679.54,0.7000000000000455,0.1015581928445065,684.43,686.75,2.32000000000005,kraken,0.8
2025-05-29 13:57:09.138139,BNBTUSD,BNBT,686.61,25.17865,689.86,679.43,-2.8199999999999363,-0.4090335494538875,682.05,686.59,4.540000000000077,kraken,0.8
2025-05-29 13:57:09.138139,BNCUSD,BNC,0.1512,12814.2541918,0.1557,0.1501,-0.0025000000000000022,-1.6265452179570605,0.1512,0.1524,0.0012000000000000066,kraken,0.8
2025-05-29 13:57:09.138139,BNTUSD,BNT,0.7297,14096.5153472,0.7543,0.6934,0.0050000000000000044,0.6899406651028017,0.7129,0.7152,0.0022999999999999687,kraken,0.8
2025-05-29 13:57:09.138139,BOBAUSD,BOBA,0.0988,75886.79417205,0.1004,0.0968,0.00020000000000000573,0.2028397565922979,0.0985,0.0988,0.0002999999999999947,kraken,0.8
2025-05-29 13:57:09.138139,BODENUSD,BODEN,0.003068,4232264.86362,0.003166,0.003002,-1.1000000000000159e-05,-0.3572588502760688,0.003097,0.003148,5.1000000000000264e-05,kraken,0.8
